Fecha,Adj Close
1/18/2007,15.781125
1/19/2007,15.754692
1/22/2007,15.580224
1/23/2007,15.527368
1/24/2007,15.601378
1/25/2007,15.469209
1/26/2007,15.389908
1/29/2007,15.2736
1/30/2007,15.611954
1/31/2007,15.72826
2/1/2007,15.871011
2/2/2007,15.802276
2/5/2007,15.701822
2/6/2007,15.860434
2/7/2007,15.85514
2/8/2007,15.63839
2/9/2007,15.495639
2/12/2007,15.43749
2/13/2007,15.426919
2/14/2007,15.463923
2/15/2007,15.485061
2/16/2007,15.648953
2/20/2007,15.527368
2/21/2007,15.490349
2/22/2007,15.532655
2/23/2007,15.284163
2/26/2007,15.146715
2/27/2007,14.253242
2/28/2007,14.163364
3/1/2007,14.284963
3/2/2007,14.40127
3/5/2007,13.750995
3/6/2007,14.274384
3/7/2007,14.348405
3/8/2007,14.538731
3/9/2007,14.845364
3/12/2007,14.908808
3/13/2007,14.557401
3/14/2007,14.445427
3/15/2007,14.429422
3/16/2007,14.365436
3/19/2007,14.488076
3/20/2007,14.498745
3/21/2007,15.015985
3/22/2007,14.770692
3/23/2007,14.904005
3/26/2007,14.685375
3/27/2007,14.877342
3/28/2007,14.680043
3/29/2007,14.722701
3/30/2007,14.765363
4/2/2007,14.541402
4/3/2007,14.813354
4/4/2007,14.866681
4/5/2007,15.213284
4/9/2007,15.261274
4/10/2007,15.223948
4/11/2007,15.282604
4/12/2007,15.293268
4/13/2007,15.799845
4/16/2007,15.794519
4/17/2007,15.45324
4/18/2007,15.42658
4/19/2007,15.39459
4/20/2007,15.357259
4/23/2007,15.298601
4/24/2007,15.239942
4/25/2007,15.282604
4/26/2007,15.213284
4/27/2007,15.111971
4/30/2007,14.962667
5/1/2007,14.941332
5/2/2007,14.824018
5/3/2007,14.957328
5/4/2007,14.877342
5/7/2007,14.28012
5/8/2007,14.178807
5/9/2007,14.568066
5/10/2007,14.866681
5/11/2007,15.197288
5/14/2007,15.117302
5/15/2007,14.744033
5/16/2007,14.967996
5/17/2007,14.957328
5/18/2007,15.053311
5/21/2007,15.031984
5/22/2007,15.202621
5/23/2007,15.005325
5/24/2007,14.600056
5/25/2007,14.824018
5/29/2007,14.834683
5/30/2007,14.957328
5/31/2007,14.936004
6/1/2007,15.314602
6/4/2007,15.303937
6/5/2007,15.277276
6/6/2007,15.143964
6/7/2007,15.031984
6/8/2007,15.079976
6/11/2007,15.469239
6/12/2007,15.645835
6/13/2007,16.539568
6/14/2007,17.567913
6/15/2007,18.03093
6/18/2007,18.477804
6/19/2007,18.391666
6/20/2007,18.084774
6/21/2007,18.332439
6/22/2007,17.955561
6/25/2007,17.993246
6/26/2007,18.041697
6/27/2007,17.648674
6/28/2007,17.702518
6/29/2007,17.675589
7/2/2007,17.91787
7/3/2007,17.62714
7/5/2007,17.444077
7/6/2007,17.271797
7/9/2007,17.524843
7/10/2007,17.718664
7/11/2007,17.62175
7/12/2007,18.504721
7/13/2007,18.154762
7/16/2007,18.240906
7/17/2007,19.651514
7/18/2007,19.877638
7/19/2007,19.920721
7/20/2007,19.813032
7/23/2007,19.920721
7/24/2007,19.430773
7/25/2007,19.452297
7/26/2007,18.989283
7/27/2007,18.483189
7/30/2007,19.436155
7/31/2007,19.16156
8/1/2007,18.822372
8/2/2007,19.118498
8/3/2007,19.096964
8/6/2007,19.280018
8/7/2007,19.565367
8/8/2007,19.565367
8/9/2007,18.488577
8/10/2007,18.127844
8/13/2007,18.251678
8/14/2007,17.551758
8/15/2007,17.228722
8/16/2007,16.345753
8/17/2007,16.092701
8/20/2007,16.281136
8/21/2007,16.22192
8/22/2007,16.663403
8/23/2007,16.970285
8/24/2007,17.492535
8/27/2007,17.352552
8/28/2007,17.040285
8/29/2007,17.62175
8/30/2007,17.465612
8/31/2007,17.648674
9/4/2007,17.632521
9/5/2007,17.62175
9/6/2007,17.573298
9/7/2007,17.460232
9/10/2007,17.217947
9/11/2007,16.851835
9/12/2007,16.99721
9/13/2007,16.894913
9/14/2007,16.728016
9/17/2007,16.731266
9/18/2007,16.953772
9/19/2007,17.539881
9/20/2007,17.387932
9/21/2007,17.670134
9/24/2007,17.583294
9/25/2007,17.290241
9/26/2007,17.746107
9/27/2007,18.641554
9/28/2007,18.804363
10/1/2007,18.864059
10/2/2007,18.956318
10/3/2007,18.478745
10/4/2007,18.885761
10/5/2007,19.135403
10/8/2007,19.488155
10/9/2007,19.754072
10/10/2007,19.428467
10/11/2007,19.493576
10/12/2007,19.607542
10/15/2007,19.238518
10/16/2007,18.912895
10/17/2007,18.880335
10/18/2007,18.874908
10/19/2007,18.196543
10/22/2007,18.402763
10/23/2007,19.271074
10/24/2007,18.86948
10/25/2007,19.059425
10/26/2007,19.347061
10/29/2007,19.531574
10/30/2007,20.047134
10/31/2007,19.944019
11/1/2007,19.222227
11/2/2007,19.868046
11/5/2007,20.524708
11/6/2007,20.844893
11/7/2007,20.459581
11/8/2007,20.166515
11/9/2007,19.678101
11/12/2007,18.239956
11/13/2007,19.759501
11/14/2007,20.275063
11/15/2007,20.351038
11/16/2007,20.199081
11/19/2007,20.079702
11/20/2007,19.710661
11/21/2007,19.016006
11/23/2007,19.493576
11/26/2007,18.804363
11/27/2007,19.254795
11/28/2007,19.699799
11/29/2007,20.079702
11/30/2007,20.079702
12/3/2007,20.079702
12/4/2007,19.770359
12/5/2007,19.808348
12/6/2007,20.047134
12/7/2007,19.623821
12/10/2007,19.688951
12/11/2007,19.157116
12/12/2007,19.374187
12/13/2007,19.238518
12/14/2007,19.208443
12/17/2007,18.202362
12/18/2007,18.164087
12/19/2007,19.006136
12/20/2007,19.4545
12/21/2007,19.295929
12/24/2007,19.312334
12/26/2007,19.410757
12/27/2007,19.131889
12/28/2007,18.699934
12/31/2007,18.601515
1/2/2008,18.918646
1/3/2008,19.274059
1/4/2008,19.06628
1/7/2008,19.263115
1/8/2008,18.694471
1/9/2008,19.181108
1/10/2008,19.022535
1/11/2008,18.546833
1/14/2008,18.453884
1/15/2008,17.721199
1/16/2008,17.874296
1/17/2008,17.305645
1/18/2008,17.163483
1/22/2008,16.376118
1/23/2008,16.950237
1/24/2008,17.529821
1/25/2008,17.212688
1/28/2008,17.918043
1/29/2008,17.896166
1/30/2008,17.606367
1/31/2008,18.267979
2/1/2008,18.771017
2/4/2008,18.563238
2/5/2008,17.305645
2/6/2008,17.032249
2/7/2008,17.338446
2/8/2008,17.332983
2/11/2008,17.442333
2/12/2008,17.688387
2/13/2008,17.863363
2/14/2008,18.114885
2/15/2008,18.076609
2/19/2008,18.53043
2/20/2008,18.432011
2/21/2008,18.552301
2/22/2008,18.535906
2/25/2008,18.481226
2/26/2008,18.481226
2/27/2008,18.191427
2/28/2008,18.273447
2/29/2008,18.453884
3/3/2008,18.131285
3/4/2008,17.857893
3/5/2008,18.49762
3/6/2008,17.907097
3/7/2008,17.994589
3/10/2008,18.47028
3/11/2008,19.372482
3/12/2008,19.339676
3/13/2008,19.855358
3/14/2008,19.645777
3/17/2008,19.121809
3/18/2008,19.756083
3/19/2008,18.81846
3/20/2008,18.989443
3/24/2008,19.441704
3/25/2008,19.430677
3/26/2008,19.436186
3/27/2008,19.138365
3/28/2008,19.314854
3/31/2008,19.557528
4/1/2008,19.756083
4/2/2008,19.695414
4/3/2008,20.175249
4/4/2008,20.186281
4/7/2008,20.235912
4/8/2008,20.98601
4/9/2008,20.693697
4/10/2008,20.892244
4/11/2008,20.815039
4/14/2008,20.726791
4/15/2008,20.963947
4/16/2008,21.476873
4/17/2008,21.714041
4/18/2008,21.647858
4/21/2008,21.901562
4/22/2008,21.289358
4/23/2008,20.864679
4/24/2008,21.019104
4/25/2008,21.554098
4/28/2008,21.355539
4/29/2008,21.256268
4/30/2008,22.017376
5/1/2008,22.83918
5/2/2008,23.440348
5/5/2008,22.966026
5/6/2008,22.53583
5/7/2008,22.552382
5/8/2008,21.951202
5/9/2008,21.289358
5/12/2008,21.796764
5/13/2008,22.050476
5/14/2008,21.940166
5/15/2008,22.695776
5/16/2008,22.177328
5/19/2008,21.592701
5/20/2008,21.179049
5/21/2008,20.522717
5/22/2008,20.50617
5/23/2008,19.916029
5/27/2008,19.94912
5/28/2008,20.302107
5/29/2008,20.473076
5/30/2008,21.068737
6/2/2008,20.566845
6/3/2008,20.605448
6/4/2008,20.655087
6/5/2008,20.952923
6/6/2008,20.588911
6/9/2008,20.180767
6/10/2008,19.254177
6/11/2008,18.994957
6/12/2008,18.983929
6/13/2008,19.105267
6/16/2008,19.709354
6/17/2008,19.302923
6/18/2008,19.291784
6/19/2008,19.202705
6/20/2008,19.041239
6/23/2008,18.913193
6/24/2008,18.640368
6/25/2008,18.534588
6/26/2008,17.833065
6/27/2008,17.537985
6/30/2008,17.476744
7/1/2008,17.348682
7/2/2008,17.37096
7/3/2008,17.588091
7/7/2008,17.510145
7/8/2008,17.610361
7/9/2008,17.532412
7/10/2008,17.47117
7/11/2008,16.791922
7/14/2008,16.758514
7/15/2008,16.101536
7/16/2008,16.597055
7/17/2008,17.120413
7/18/2008,16.936682
7/21/2008,17.187222
7/22/2008,17.226198
7/23/2008,17.738422
7/24/2008,17.794088
7/25/2008,18.072477
7/28/2008,18.14485
7/29/2008,19.15259
7/30/2008,19.035671
7/31/2008,18.77956
8/1/2008,18.957729
8/4/2008,18.534588
8/5/2008,18.679346
8/6/2008,18.306314
8/7/2008,17.844198
8/8/2008,18.250637
8/11/2008,18.673775
8/12/2008,18.334148
8/13/2008,17.777393
8/14/2008,17.911009
8/15/2008,17.677166
8/18/2008,17.337551
8/19/2008,17.59923
8/20/2008,17.977823
8/21/2008,18.31745
8/22/2008,17.938854
8/25/2008,17.565825
8/26/2008,17.671608
8/27/2008,17.99453
8/28/2008,18.100313
8/29/2008,18.540154
9/2/2008,18.929888
9/3/2008,19.041239
9/4/2008,18.696045
9/5/2008,18.490047
9/8/2008,18.462204
9/9/2008,18.545727
9/10/2008,18.651503
9/11/2008,19.531187
9/12/2008,19.046806
9/15/2008,18.21723
9/16/2008,17.331984
9/17/2008,15.684183
9/18/2008,16.43856
9/19/2008,16.962114
9/22/2008,16.888926
9/23/2008,17.029671
9/24/2008,16.179594
9/25/2008,17.108488
9/26/2008,16.883299
9/29/2008,15.650403
9/30/2008,16.016342
10/1/2008,16.297813
10/2/2008,15.83618
10/3/2008,14.434402
10/6/2008,14.355586
10/7/2008,13.612473
10/8/2008,10.853951
10/9/2008,11.878547
10/10/2008,11.01158
10/13/2008,12.683586
10/14/2008,12.328917
10/15/2008,10.077062
10/16/2008,11.1861
10/17/2008,10.600618
10/20/2008,10.662542
10/21/2008,10.701952
10/22/2008,9.834985
10/23/2008,9.716764
10/24/2008,9.350838
10/27/2008,8.630244
10/28/2008,9.401505
10/29/2008,10.184023
10/30/2008,11.146693
10/31/2008,10.994697
11/3/2008,11.777214
11/4/2008,12.368326
11/5/2008,10.938396
11/6/2008,10.386694
11/7/2008,11.01158
11/10/2008,11.394395
11/11/2008,11.219875
11/12/2008,10.386694
11/13/2008,12.081213
11/14/2008,10.521806
11/17/2008,10.307874
11/18/2008,10.71321
11/19/2008,10.426098
11/20/2008,9.964468
11/21/2008,10.572472
11/24/2008,11.067879
11/25/2008,10.921507
11/26/2008,11.293062
11/28/2008,11.450699
12/1/2008,11.445063
12/2/2008,11.743435
12/3/2008,11.895433
12/4/2008,12.160029
12/5/2008,12.221953
12/8/2008,13.20714
12/9/2008,12.953812
12/10/2008,13.336617
12/11/2008,12.807434
12/12/2008,12.739884
12/15/2008,12.858102
12/16/2008,13.854314
12/17/2008,13.705705
12/18/2008,13.562823
12/19/2008,13.545677
12/22/2008,13.477095
12/23/2008,13.317056
12/24/2008,13.248476
12/26/2008,12.956979
12/29/2008,12.956979
12/30/2008,13.225611
12/31/2008,13.345638
1/2/2009,13.682845
1/5/2009,13.539953
1/6/2009,13.682845
1/7/2009,12.97984
1/8/2009,13.351351
1/9/2009,13.16274
1/12/2009,13.242757
1/13/2009,13.431364
1/14/2009,12.894111
1/15/2009,12.928401
1/16/2009,12.916971
1/20/2009,12.191108
1/21/2009,12.351143
1/22/2009,11.939625
1/23/2009,12.173959
1/26/2009,11.951057
1/27/2009,12.031075
1/28/2009,12.465449
1/29/2009,11.865326
1/30/2009,11.962492
2/2/2009,11.613848
2/3/2009,11.676713
2/4/2009,11.442385
2/5/2009,11.368082
2/6/2009,11.539541
2/9/2009,11.579551
2/10/2009,11.270915
2/11/2009,10.859405
2/12/2009,10.773668
2/13/2009,10.830826
2/17/2009,10.122108
2/18/2009,10.0478
2/19/2009,10.087817
2/20/2009,9.430533
2/23/2009,9.276216
2/24/2009,9.579141
2/25/2009,9.419105
2/26/2009,9.653435
2/27/2009,9.487689
3/2/2009,9.310508
3/3/2009,9.556275
3/4/2009,9.904917
3/5/2009,9.659151
3/6/2009,9.756319
3/9/2009,9.802041
3/10/2009,10.367873
3/11/2009,10.213556
3/12/2009,10.979427
3/13/2009,10.899413
3/16/2009,11.088021
3/17/2009,11.391329
3/18/2009,11.530245
3/19/2009,11.947
3/20/2009,11.588132
3/23/2009,12.838397
3/24/2009,11.808082
3/25/2009,11.837027
3/26/2009,11.750205
3/27/2009,11.235044
3/30/2009,10.934052
3/31/2009,11.269771
4/1/2009,11.790719
4/2/2009,12.491104
4/3/2009,12.467946
4/6/2009,12.253781
4/7/2009,11.78493
4/8/2009,11.779142
4/9/2009,12.259566
4/13/2009,12.080133
4/14/2009,11.923852
4/15/2009,12.155379
4/16/2009,12.23641
4/17/2009,12.05119
4/20/2009,11.802297
4/21/2009,12.114859
4/22/2009,12.143799
4/23/2009,12.589499
4/24/2009,12.803667
4/27/2009,12.410067
4/28/2009,12.583714
4/29/2009,13.156751
4/30/2009,13.515627
5/1/2009,13.515627
5/4/2009,14.366506
5/5/2009,14.401232
5/6/2009,15.414177
5/7/2009,15.321568
5/8/2009,16.131931
5/11/2009,16.108772
5/12/2009,16.016161
5/13/2009,15.043729
5/14/2009,15.477852
5/15/2009,15.391029
5/18/2009,16.293999
5/19/2009,16.16087
5/20/2009,16.583408
5/21/2009,16.398191
5/22/2009,16.398191
5/26/2009,16.583408
5/27/2009,16.467653
5/28/2009,16.583408
5/29/2009,16.61235
6/1/2009,17.283789
6/2/2009,17.827888
6/3/2009,17.717909
6/4/2009,17.868402
6/5/2009,18.024694
6/8/2009,17.955233
6/9/2009,18.099936
6/10/2009,18.105726
6/11/2009,18.45302
6/12/2009,18.542934
6/15/2009,18.309395
6/16/2009,18.175112
6/17/2009,18.0058
6/18/2009,17.801453
6/19/2009,18.186794
6/22/2009,17.410276
6/23/2009,17.28183
6/24/2009,17.439468
6/25/2009,17.748915
6/26/2009,17.836479
6/29/2009,17.84816
6/30/2009,17.807293
7/1/2009,18.291883
7/2/2009,18.315239
7/6/2009,18.262691
7/7/2009,17.906549
7/8/2009,17.013262
7/9/2009,16.639601
7/10/2009,16.697989
7/13/2009,16.639601
7/14/2009,17.135872
7/15/2009,17.567917
7/16/2009,17.5504
7/17/2009,17.748915
7/20/2009,18.03499
7/21/2009,18.29772
7/22/2009,18.461197
7/23/2009,19.115112
7/24/2009,18.829021
7/27/2009,18.893246
7/28/2009,18.729765
7/29/2009,17.999956
7/30/2009,18.379463
7/31/2009,18.74728
8/3/2009,19.226028
8/4/2009,19.693111
8/5/2009,19.663918
8/6/2009,19.996708
8/7/2009,20.358688
8/10/2009,19.868261
8/11/2009,19.436222
8/12/2009,19.611372
8/13/2009,20.271118
8/14/2009,20.311985
8/17/2009,19.786524
8/18/2009,19.979195
8/19/2009,20.090122
8/20/2009,20.615591
8/21/2009,21.059309
8/24/2009,21.374596
8/25/2009,21.789114
8/26/2009,21.666512
8/27/2009,21.146887
8/28/2009,20.98341
8/31/2009,20.749865
9/1/2009,19.874102
9/2/2009,19.792366
9/3/2009,19.704786
9/4/2009,20.621424
9/8/2009,21.04763
9/9/2009,21.04763
9/10/2009,21.386261
9/11/2009,21.298693
9/14/2009,21.473841
9/15/2009,21.789114
9/16/2009,22.3321
9/17/2009,22.744726
9/18/2009,23.10379
9/21/2009,23.062586
9/22/2009,23.568813
9/23/2009,23.974972
9/24/2009,23.645329
9/25/2009,23.845461
9/28/2009,24.981529
9/29/2009,24.857914
9/30/2009,25.269958
10/1/2009,24.840254
10/2/2009,24.763731
10/5/2009,25.534836
10/6/2009,25.51129
10/7/2009,25.452435
10/8/2009,25.81739
10/9/2009,25.570162
10/12/2009,25.434778
10/13/2009,25.540718
10/14/2009,25.682003
10/15/2009,25.128691
10/16/2009,24.940321
10/19/2009,25.340595
10/20/2009,25.122793
10/21/2009,24.869677
10/22/2009,25.093359
10/23/2009,25.069818
10/26/2009,24.657782
10/27/2009,23.886671
10/28/2009,22.656443
10/29/2009,23.933758
10/30/2009,23.298029
11/2/2009,23.080248
11/3/2009,23.427538
11/4/2009,23.910217
11/5/2009,24.310488
11/6/2009,24.328144
11/9/2009,24.79904
11/10/2009,25.128691
11/11/2009,24.787279
11/12/2009,24.622459
11/13/2009,24.92267
11/16/2009,25.22286
11/17/2009,25.764408
11/18/2009,25.77029
11/19/2009,25.422998
11/20/2009,25.287613
11/23/2009,25.317049
11/24/2009,25.405344
11/25/2009,25.676107
11/27/2009,25.287613
11/30/2009,25.252295
12/1/2009,25.823269
12/2/2009,26.782738
12/3/2009,26.729765
12/4/2009,26.829826
12/7/2009,26.676775
12/8/2009,26.523746
12/9/2009,26.58849
12/10/2009,26.317738
12/11/2009,26.782738
12/14/2009,27.071157
12/15/2009,27.442007
12/16/2009,27.759872
12/17/2009,27.867119
12/18/2009,26.759064
12/21/2009,26.759064
12/22/2009,26.670189
12/23/2009,26.468721
12/24/2009,26.753134
12/28/2009,26.682035
12/29/2009,26.581316
12/30/2009,26.640564
12/31/2009,26.966457
1/4/2010,27.138285
1/5/2010,27.517527
1/6/2010,27.19162
1/7/2010,27.161982
1/8/2010,27.144218
1/11/2010,27.588627
1/12/2010,27.007935
1/13/2010,26.699825
1/14/2010,26.812401
1/15/2010,26.670189
1/19/2010,27.588627
1/20/2010,27.197544
1/21/2010,26.545761
1/22/2010,26.314663
1/25/2010,26.439096
1/26/2010,25.970995
1/27/2010,25.834709
1/28/2010,25.775448
1/29/2010,25.538446
2/1/2010,26.379845
2/2/2010,26.569458
2/3/2010,26.142834
2/4/2010,25.271791
2/5/2010,24.424469
2/8/2010,24.448162
2/9/2010,25.301416
2/10/2010,25.633245
2/11/2010,25.970995
2/12/2010,25.85841
2/16/2010,26.397621
2/17/2010,26.379845
2/18/2010,26.930901
2/19/2010,26.954599
2/22/2010,27.090885
2/23/2010,26.563532
2/24/2010,27.173841
2/25/2010,27.221251
2/26/2010,27.481964
3/1/2010,27.594549
3/2/2010,27.713057
3/3/2010,27.511597
3/4/2010,27.333834
3/5/2010,27.458265
3/8/2010,27.576769
3/9/2010,27.327904
3/10/2010,27.434557
3/11/2010,27.730833
3/12/2010,27.547144
3/15/2010,27.529377
3/16/2010,27.458265
3/17/2010,27.772213
3/18/2010,27.825933
3/19/2010,27.229061
3/22/2010,27.28875
3/23/2010,27.354401
3/24/2010,27.133574
3/25/2010,27.133574
3/26/2010,27.115662
3/29/2010,27.246979
3/30/2010,27.241011
3/31/2010,27.252935
4/1/2010,27.563311
4/5/2010,27.897556
4/6/2010,28.052744
4/7/2010,28.709295
4/8/2010,29.049511
4/9/2010,28.637671
4/12/2010,28.524267
4/13/2010,28.703341
4/14/2010,29.198736
4/15/2010,29.216633
4/16/2010,28.721231
4/19/2010,28.297453
4/20/2010,28.667517
4/21/2010,28.404896
4/22/2010,28.54217
4/23/2010,28.601854
4/26/2010,27.915466
4/27/2010,27.455883
4/28/2010,27.330538
4/29/2010,28.010973
4/30/2010,27.897556
5/3/2010,28.291491
5/4/2010,27.587189
5/5/2010,27.246979
5/6/2010,26.124874
5/7/2010,25.683176
5/10/2010,27.00226
5/11/2010,27.808029
5/12/2010,27.867706
5/13/2010,27.802061
5/14/2010,27.491686
5/17/2010,27.987091
5/18/2010,27.455883
5/19/2010,27.151468
5/20/2010,26.405392
5/21/2010,27.17535
5/24/2010,26.805288
5/25/2010,27.044046
5/26/2010,27.241011
5/27/2010,28.404896
5/28/2010,28.54217
6/1/2010,28.751076
6/2/2010,29.365858
6/3/2010,28.936108
6/4/2010,28.679447
6/7/2010,28.375044
6/8/2010,28.715265
6/9/2010,28.858515
6/10/2010,28.906263
6/11/2010,29.580721
6/14/2010,29.777693
6/15/2010,29.723969
6/16/2010,29.83737
6/17/2010,30.584877
6/18/2010,30.464701
6/21/2010,30.86729
6/22/2010,30.765148
6/23/2010,30.650965
6/24/2010,30.356544
6/25/2010,30.668993
6/28/2010,30.512756
6/29/2010,29.996019
6/30/2010,30.122192
7/1/2010,30.687021
7/2/2010,30.873301
7/6/2010,31.408079
7/7/2010,31.552292
7/8/2010,32.501694
7/9/2010,32.778088
7/12/2010,33.138618
7/13/2010,33.577251
7/14/2010,34.057961
7/15/2010,34.23222
7/16/2010,33.324886
7/19/2010,33.739506
7/20/2010,34.544685
7/21/2010,34.118053
7/22/2010,34.821079
7/23/2010,35.836582
7/26/2010,36.85207
7/27/2010,37.885571
7/28/2010,36.052895
7/29/2010,34.935253
7/30/2010,35.229683
8/2/2010,34.640827
8/3/2010,35.391926
8/4/2010,35.42197
8/5/2010,34.130077
8/6/2010,33.847656
8/9/2010,34.033932
8/10/2010,34.039936
8/11/2010,33.499146
8/12/2010,33.643364
8/13/2010,33.697426
8/16/2010,33.979843
8/17/2010,34.484592
8/18/2010,35.037407
8/19/2010,34.935253
8/20/2010,35.037407
8/23/2010,35.391926
8/24/2010,35.800526
8/25/2010,35.728416
8/26/2010,35.800526
8/27/2010,36.948212
8/30/2010,36.707855
8/31/2010,38.594627
9/1/2010,39.453876
9/2/2010,39.417824
9/3/2010,39.165451
9/7/2010,37.891582
9/8/2010,38.143963
9/9/2010,38.396339
9/10/2010,37.939648
9/13/2010,38.654716
9/14/2010,38.666725
9/15/2010,38.810936
9/16/2010,38.516521
9/17/2010,38.24107
9/20/2010,38.802807
9/21/2010,38.222946
9/22/2010,37.902805
9/23/2010,37.709522
9/24/2010,38.361877
9/27/2010,38.18671
9/28/2010,39.908199
9/29/2010,40.041077
9/30/2010,39.642418
10/1/2010,39.751137
10/4/2010,39.690746
10/5/2010,40.451817
10/6/2010,40.167923
10/7/2010,39.980671
10/8/2010,39.86591
10/11/2010,39.884037
10/12/2010,39.908199
10/13/2010,40.663235
10/14/2010,39.974636
10/15/2010,39.751137
10/18/2010,40.518265
10/19/2010,39.829662
10/20/2010,40.228313
10/21/2010,40.343102
10/22/2010,40.089409
10/25/2010,40.228313
10/26/2010,39.491417
10/27/2010,38.875317
10/28/2010,39.884037
10/29/2010,40.741753
11/1/2010,41.182693
11/2/2010,40.916916
11/3/2010,40.910877
11/4/2010,41.520962
11/5/2010,41.152496
11/8/2010,40.856514
11/9/2010,39.902153
11/10/2010,39.503479
11/11/2010,39.443092
11/12/2010,38.216915
