Date,Adj Close BMA,Adj Close BCol
7/8/2009,10.355536,17.013264
7/9/2009,10.705788,16.639605
7/10/2009,10.633093,16.697983
7/13/2009,10.871001,16.639605
7/14/2009,10.956912,17.135876
7/15/2009,11.234468,17.567915
7/16/2009,11.326986,17.550402
7/17/2009,11.326986,17.748903
7/20/2009,11.234468,18.034986
7/21/2009,10.970128,18.297728
7/22/2009,10.970128,18.461195
7/23/2009,10.950303,19.115101
7/24/2009,10.851173,18.829018
7/27/2009,11.042822,18.893242
7/28/2009,11.254293,18.729769
7/29/2009,11.062647,17.99996
7/30/2009,11.003171,18.379459
7/31/2009,11.221251,18.74728
8/3/2009,11.558283,19.226034
8/4/2009,11.703671,19.693121
8/5/2009,12.080357,19.663919
8/6/2009,12.21253,19.99671
8/7/2009,12.404177,20.358698
8/10/2009,12.457044,19.868265
8/11/2009,12.133226,19.436224
8/12/2009,11.749931,19.611372
8/13/2009,11.690454,20.27112
8/14/2009,11.241076,20.311991
8/17/2009,11.082472,19.786524
8/18/2009,11.115516,19.979191
8/19/2009,11.181599,20.090128
8/20/2009,12.159659,20.615593
8/21/2009,12.998942,21.059317
8/24/2009,13.778747,21.37459
8/25/2009,13.739094,21.789118
8/26/2009,13.560663,21.666513
8/27/2009,13.679619,21.146885
8/28/2009,14.809672,20.983408
8/31/2009,14.875758,20.749868
9/1/2009,14.472638,19.874107
9/2/2009,14.426378,19.792368
9/3/2009,14.604814,19.704788
9/4/2009,14.690718,20.621418
9/8/2009,15.635736,21.04763
9/9/2009,15.7613,21.04763
9/10/2009,15.523522,21.386263
9/11/2009,15.537109,21.298681
9/14/2009,15.713744,21.473835
9/15/2009,15.971904,21.789118
9/16/2009,16.41349,22.332104
9/17/2009,16.100981,22.74473
9/18/2009,15.584665,23.103794
9/21/2009,15.401237,23.062584
9/22/2009,15.625425,23.568813
9/23/2009,15.645807,23.974968
9/24/2009,15.448791,23.645327
9/25/2009,15.360476,23.84547
9/28/2009,16.026249,24.981531
9/29/2009,16.046631,24.85792
9/30/2009,16.406696,25.269955
10/1/2009,16.461042,24.840261
10/2/2009,16.45425,24.763725
10/5/2009,17.269489,25.53484
10/6/2009,17.609175,25.511288
10/7/2009,17.072475,25.452436
10/8/2009,17.384981,25.817381
10/9/2009,17.935266,25.570164
10/12/2009,18.893177,25.434769
10/13/2009,18.587461,25.540724
10/14/2009,18.988291,25.681999
10/15/2009,18.988291,25.128685
10/16/2009,18.397242,24.940323
10/19/2009,20.075274,25.34059
10/20/2009,19.776352,25.122795
10/21/2009,19.74918,24.869677
10/22/2009,20.591593,25.093359
10/23/2009,20.856548,25.06982
10/26/2009,20.578005,24.657772
10/27/2009,20.550831,23.886675
10/28/2009,19.74918,22.656424
10/29/2009,20.211151,23.933764
10/30/2009,19.857878,23.29804
11/2/2009,21.148674,23.08024
11/3/2009,21.332102,23.427544
11/4/2009,21.753309,23.910212
11/5/2009,21.488356,24.310488
11/6/2009,22.643276,24.328148
11/9/2009,22.378325,24.799051
11/10/2009,22.052235,25.128685
11/11/2009,21.644613,24.787283
11/12/2009,21.400038,24.622473
11/13/2009,21.542704,24.922647
11/16/2009,21.169054,25.222872
11/17/2009,20.632355,25.7644
11/18/2009,19.62689,25.770292
11/19/2009,19.4027,25.422998
11/20/2009,19.688034,25.287613
11/23/2009,19.87826,25.317039
11/24/2009,20.190765,25.405342
11/25/2009,20.177179,25.676098
11/27/2009,19.294003,25.287613
11/30/2009,18.539909,25.252295
12/1/2009,20.116034,25.823261
12/2/2009,19.395908,26.78274
12/3/2009,19.382318,26.729759
12/4/2009,19.042637,26.82984
12/7/2009,19.273624,26.676786
12/8/2009,19.44346,26.523741
12/9/2009,19.096989,26.588493
12/10/2009,19.327974,26.31773
12/11/2009,19.287209,26.78274
12/14/2009,19.429876,27.071173
12/15/2009,19.436672,27.442007
12/16/2009,19.939404,27.759859
12/17/2009,19.511398,27.867128
12/18/2009,19.789938,26.759069
12/21/2009,19.939404,26.759069
12/22/2009,20.143209,26.670191
12/23/2009,20.068481,26.468727
12/24/2009,19.545366,26.753155
12/28/2009,19.885056,26.682028
12/29/2009,19.823912,26.581297
12/30/2009,19.667656,26.64056
12/31/2009,20.217941,26.966463
1/4/2010,20.306259,27.138296
1/5/2010,20.204353,27.517523
1/6/2010,19.55216,27.191631
1/7/2010,19.660864,27.161993
1/8/2010,19.45705,27.14422
1/11/2010,19.375526,27.588617
1/12/2010,19.375526,27.007948
1/13/2010,19.477428,26.699816
1/14/2010,20.027718,26.81241
1/15/2010,19.885056,26.670191
1/19/2010,19.694826,27.588617
1/20/2010,19.796734,27.197556
1/21/2010,20.095655,26.545755
1/22/2010,19.579338,26.314672
1/25/2010,19.219275,26.439095
1/26/2010,19.035845,25.970999
1/27/2010,19.035845,25.834703
1/28/2010,19.083403,25.77545
1/29/2010,19.368736,25.538433
2/1/2010,19.232859,26.379845
2/2/2010,19.185307,26.569448
2/3/2010,18.723337,26.14283
2/4/2010,17.452919,25.271793
2/5/2010,17.364605,24.424479
2/8/2010,16.95019,24.448166
2/9/2010,16.936605,25.301428
2/10/2010,17.052092,25.633249
2/11/2010,17.303459,25.970999
2/12/2010,17.561619,25.858408
2/16/2010,17.97603,26.397619
2/17/2010,18.404034,26.379845
2/18/2010,18.736921,26.930902
2/19/2010,18.764099,26.954605
2/22/2010,18.886381,27.090899
2/23/2010,18.655397,26.56353
2/24/2010,18.424414,27.173849
2/25/2010,17.751844,27.221252
2/26/2010,17.636347,27.481972
3/1/2010,18.329302,27.594551
3/2/2010,18.730129,27.713057
3/3/2010,18.573875,27.511599
3/4/2010,18.533113,27.333828
3/5/2010,18.723337,27.458265
3/8/2010,18.954323,27.576775
3/9/2010,19.029057,27.327906
3/10/2010,19.192097,27.434566
3/11/2010,19.321178,27.730848
3/12/2010,19.192097,27.547146
3/15/2010,19.280416,27.529369
3/16/2010,19.470634,27.458265
3/17/2010,20.143209,27.772217
3/18/2010,19.830704,27.825932
3/19/2010,19.980165,27.229067
3/22/2010,20.618771,27.288752
3/23/2010,21.359276,27.354412
3/24/2010,21.780483,27.133562
3/25/2010,21.807659,27.133562
3/26/2010,21.284542,27.11566
3/29/2010,21.664995,27.246981
3/30/2010,20.781816,27.241007
3/31/2010,20.306259,27.252951
4/1/2010,20.347015,27.563307
4/5/2010,21.230196,27.897564
4/6/2010,21.488356,28.052744
4/7/2010,21.236992,28.709299
4/8/2010,21.060358,29.049509
4/9/2010,21.535912,28.637667
4/12/2010,21.603846,28.524269
4/13/2010,21.522327,28.703335
4/14/2010,21.488356,29.198727
4/15/2010,21.216612,29.216644
4/16/2010,20.720671,28.721235
4/19/2010,20.897306,28.297453
4/20/2010,20.421751,28.667503
4/21/2010,20.374195,28.404903
4/22/2010,20.666323,28.542181
4/23/2010,20.645939,28.601862
4/26/2010,20.217941,27.915472
4/27/2010,19.497816,27.455875
4/28/2010,19.103777,27.330532
4/29/2010,19.4027,28.010962
4/30/2010,19.022257,27.897564
5/3/2010,19.368736,28.291498
5/4/2010,18.886381,27.587194
5/5/2010,18.0168,27.246981
5/6/2010,17.289871,26.124863
5/7/2010,17.208347,25.683182
5/10/2010,18.886381,27.002258
5/11/2010,18.791271,27.80802
5/12/2010,19.090195,27.867714
5/13/2010,19.022257,27.802069
5/14/2010,18.207018,27.491695
5/17/2010,18.376862,27.987091
5/18/2010,18.852417,27.455875
5/19/2010,18.906765,27.15147
5/20/2010,18.438007,26.405394
5/21/2010,18.34289,27.175344
5/24/2010,18.06435,26.805286
5/25/2010,17.011332,27.04405
5/26/2010,16.746378,27.241007
5/27/2010,18.329302,28.404903
5/28/2010,18.512732,28.542181
6/1/2010,19.022257,28.751078
6/2/2010,19.307594,29.365856
6/3/2010,19.84429,28.936106
6/4/2010,19.776352,28.679459
6/7/2010,19.810324,28.375051
6/8/2010,19.823912,28.715254
6/9/2010,19.76956,28.858507
6/10/2010,19.95299,28.906267
6/11/2010,20.149155,29.580738
6/14/2010,20.324306,29.777691
6/15/2010,21.087955,29.723982
6/16/2010,21.445259,29.837379
6/17/2010,21.298132,30.584879
6/18/2010,21.606398,30.464699
6/21/2010,22.257948,30.867289
6/22/2010,22.299986,30.765152
6/23/2010,21.788553,30.650974
6/24/2010,21.410229,30.356543
6/25/2010,21.634418,30.66898
6/28/2010,21.080946,30.512766
6/29/2010,20.457418,29.996012
6/30/2010,20.632568,30.122202
7/1/2010,20.646576,30.687016
7/2/2010,20.653582,30.873287
7/6/2010,20.989868,31.408079
7/7/2010,21.795555,31.552298
7/8/2010,22.145855,32.501694
7/9/2010,22.601242,32.778088
7/12/2010,21.977715,33.138611
7/13/2010,22.419085,33.577255
7/14/2010,23.035612,34.057961
7/15/2010,22.923517,34.23222
7/16/2010,22.937529,33.32489
7/19/2010,23.540041,33.73951
7/20/2010,25.067339,34.544682
7/21/2010,24.731056,34.118057
7/22/2010,25.004288,34.821091
7/23/2010,25.032307,35.836578
7/26/2010,25.389622,36.852062
7/27/2010,26.013147,37.885586
7/28/2010,26.069191,36.052898
7/29/2010,26.790808,34.935249
7/30/2010,26.601645,35.229687
8/2/2010,27.533442,34.640823
8/3/2010,26.580627,35.391926
8/4/2010,27.295237,35.421978
8/5/2010,28.339128,34.130081
8/6/2010,28.64039,33.847656
8/9/2010,28.850567,34.033939
8/10/2010,29.0047,34.03994
8/11/2010,28.030865,33.499146
8/12/2010,27.876732,33.643356
8/13/2010,27.582489,33.69743
8/16/2010,27.673557,33.979851
8/17/2010,27.239195,34.484592
8/18/2010,28.269068,35.037399
8/19/2010,27.554464,34.935249
8/20/2010,27.533442,35.037399
8/23/2010,27.134102,35.391926
8/24/2010,25.943087,35.80051
8/25/2010,25.992123,35.72842
8/26/2010,26.300394,35.80051
8/27/2010,26.244345,36.948208
8/30/2010,26.307396,36.707859
8/31/2010,26.475542,38.594624
9/1/2010,27.113085,39.453892
9/2/2010,27.007998,39.417828
9/3/2010,26.594641,39.165459
9/7/2010,26.356438,37.89159
9/8/2010,26.34944,38.143959
9/9/2010,27.393318,38.396332
9/10/2010,27.722597,37.939671
9/13/2010,28.514278,38.654716
9/14/2010,29.397026,38.666729
9/15/2010,28.521282,38.810932
9/16/2010,28.163975,38.516499
9/17/2010,28.724463,38.241074
9/20/2010,29.656246,38.802818
9/21/2010,30.104631,38.222946
9/22/2010,30.230743,37.902817
9/23/2010,30.300798,37.709526
9/24/2010,33.054138,38.36187
9/27/2010,32.276482,38.186699
9/28/2010,32.178398,39.908195
9/29/2010,31.372707,40.041084
9/30/2010,31.204571,39.642414
10/1/2010,30.924332,39.751144
10/4/2010,30.356844,39.690742
10/5/2010,31.554871,40.45182
10/6/2010,30.847263,40.167915
10/7/2010,30.272781,39.980682
10/8/2010,31.015411,39.865906
10/11/2010,30.945354,39.884029
10/12/2010,30.931337,39.908195
10/13/2010,31.800077,40.663231
10/14/2010,31.442772,39.974644
10/15/2010,31.071459,39.751144
10/18/2010,31.113487,40.518261
10/19/2010,31.106476,39.829666
10/20/2010,32.367558,40.228321
10/21/2010,32.57774,40.34309
10/22/2010,32.024258,40.089409
10/25/2010,33.418453,40.228321
10/26/2010,32.93504,39.491409
10/27/2010,36.164783,38.875309
10/28/2010,34.987778,39.884029
10/29/2010,34.924732,40.741745
11/1/2010,34.504383,41.182697
11/2/2010,35.029816,40.916924
11/3/2010,35.029816,40.910889
11/4/2010,37.481911,41.520954
11/5/2010,35.940605,41.152493
11/8/2010,35.099884,40.856522
11/9/2010,35.45018,39.902145
11/10/2010,35.366108,39.503498
11/11/2010,35.28204,39.443081
11/12/2010,35.401134,38.216911
11/15/2010,36.304909,38.82093
11/16/2010,33.684673,37.081356
11/17/2010,33.824795,37.806171
11/18/2010,34.301205,37.981346
11/19/2010,35.268028,37.528309
11/22/2010,35.520237,37.486038
11/23/2010,34.44833,36.57999
11/24/2010,35.127911,37.661194
11/26/2010,34.60947,36.634365
11/29/2010,35.261021,37.039051
11/30/2010,34.966774,37.268593
12/1/2010,36.213829,38.38604
12/2/2010,36.781319,38.609531
12/3/2010,36.255871,38.86322
12/6/2010,36.199814,39.092754
12/7/2010,36.88641,38.591408
12/8/2010,36.907421,38.754509
12/9/2010,37.327778,37.933014
12/10/2010,38.070404,38.887386
12/13/2010,37.98634,38.935711
12/14/2010,37.867237,37.782001
12/15/2010,36.50808,37.685364
12/16/2010,35.947601,37.679337
12/17/2010,35.842514,36.764763
12/20/2010,35.197964,36.212135
12/21/2010,35.821503,36.139267
12/22/2010,35.520237,36.66153
12/23/2010,34.805641,36.776905
12/27/2010,34.406296,36.807266
12/28/2010,34.105034,36.260727
12/29/2010,33.817795,37.317387
12/30/2010,34.819641,37.712116
12/31/2010,35.169941,37.596741
1/3/2011,36.017666,37.61496
1/4/2011,35.849518,37.1595
1/5/2011,34.189098,37.323452
1/6/2011,34.154087,36.983391
1/7/2011,34.567432,35.902416
1/10/2011,33.607609,34.791107
1/11/2011,33.306355,35.04615
1/12/2011,33.740726,36.297157
1/13/2011,33.13821,36.017807
1/14/2011,32.304504,36.139267
1/18/2011,33.124203,35.568413
1/19/2011,35.050835,34.918629
1/20/2011,34.826649,34.748596
1/21/2011,34.455326,35.513763
1/24/2011,34.168091,35.98745
1/25/2011,33.684673,36.916576
1/26/2011,34.070007,36.455036
1/27/2011,33.08918,35.975292
1/28/2011,32.157379,34.997578
1/31/2011,32.325523,35.489464
2/1/2011,31.933193,36.042103
2/2/2011,31.744026,35.343716
2/3/2011,30.994389,35.052231
2/4/2011,29.621218,34.621063
2/7/2011,29.0047,34.226322
2/8/2011,29.915466,34.050213
2/9/2011,29.383018,34.256695
2/10/2011,28.731457,33.667629
2/11/2011,29.13781,33.95306
2/14/2011,30.209717,33.558323
2/15/2011,29.642242,33.036068
2/16/2011,29.796366,33.175739
2/17/2011,29.572176,33.436871
2/18/2011,29.621218,33.224319
2/22/2011,29.039726,33.04821
2/23/2011,28.619371,33.467232
2/24/2011,28.619371,33.449017
2/25/2011,29.43906,33.76479
2/28/2011,29.319969,34.572479
3/1/2011,28.773499,35.040089
3/2/2011,28.57733,35.027939
3/3/2011,29.25691,36.036018
3/4/2011,28.584333,35.890274
3/7/2011,28.542301,35.829544
3/8/2011,28.57733,35.544132
3/9/2011,28.661407,36.752617
3/10/2011,28.353136,36.078537
3/11/2011,28.507271,35.823483
3/14/2011,28.199009,35.969219
3/15/2011,27.911766,35.471256
3/16/2011,27.043024,35.440891
3/17/2011,27.589491,37.19976
3/18/2011,27.778654,37.493
3/21/2011,27.533442,37.609097
3/22/2011,27.316257,38.421635
3/23/2011,27.078054,38.476616
3/24/2011,27.141111,38.067303
3/25/2011,27.05003,37.364712
3/28/2011,27.337276,37.040936
3/29/2011,27.638531,37.596886
3/30/2011,28.304094,38.262802
3/31/2011,28.044872,38.281116
4/1/2011,28.815531,39.53965
4/4/2011,29.894451,39.228069
4/5/2011,30.153671,39.564091
4/6/2011,30.181698,39.509109
4/7/2011,29.263918,40.077263
4/8/2011,29.383018,39.521317
4/11/2011,28.906609,39.166977
4/12/2011,28.535295,37.774052
4/13/2011,28.857567,37.865677
4/14/2011,27.764641,37.890137
4/15/2011,27.281223,38.177261
4/18/2011,26.468534,38.336109
4/19/2011,26.300394,37.957321
4/20/2011,26.552612,39.112
4/21/2011,26.52458,39.179188
4/25/2011,26.559612,39.057018
4/26/2011,26.083206,39.521317
4/27/2011,25.641832,39.912315
4/28/2011,25.235487,39.918423
4/29/2011,25.915064,40.474388
5/2/2011,26.321409,39.276947
5/3/2011,26.601645,38.879829
5/4/2011,26.391476,39.258629
5/5/2011,25.852009,38.623257
5/6/2011,26.181692,38.384983
5/9/2011,26.025763,39.221954
5/10/2011,27.095013,39.814579
5/11/2011,26.515833,39.393036
5/12/2011,25.780725,39.46022
5/13/2011,25.580244,39.649624
5/16/2011,25.179277,39.276947
5/17/2011,25.053045,39.839008
5/18/2011,25.580244,39.893978
5/19/2011,25.127296,39.649624
5/20/2011,24.607527,39.637394
5/23/2011,24.399618,39.301384
5/24/2011,23.835289,39.319714
5/25/2011,23.612528,39.081444
5/26/2011,23.58283,39.637394
5/27/2011,23.909544,39.77179
5/31/2011,24.102604,40.718754
6/1/2011,23.516001,40.70042
6/2/2011,23.389771,40.785965
6/3/2011,23.493727,40.718754
6/6/2011,23.285818,39.032555
6/7/2011,23.352648,40.321636
6/8/2011,23.412048,40.645432
6/9/2011,23.983799,40.706528
6/10/2011,24.29566,40.938683
6/13/2011,24.793158,40.74929
6/14/2011,25.260952,40.584335
6/15/2011,25.847557,39.961193
6/16/2011,24.956516,39.720997
6/17/2011,26.924221,40.925034
6/20/2011,26.619787,40.759167
6/21/2011,26.686615,40.980328
6/22/2011,26.619787,40.992622
6/23/2011,26.411879,40.562584
6/24/2011,26.29307,40.556442
6/27/2011,26.612366,40.771465
6/28/2011,27.146988,40.998741
6/29/2011,27.629627,41.047894
6/30/2011,28.023176,40.992622
7/1/2011,28.587494,41.373463
7/5/2011,28.810263,41.047894
7/6/2011,29.396862,40.998741
7/7/2011,29.664171,40.697746
7/8/2011,29.270632,40.531887
7/11/2011,28.520672,39.641136
7/12/2011,27.882093,39.469131
7/13/2011,28.134554,39.745575
7/14/2011,27.540529,39.487553
7/15/2011,27.629627,39.28484
7/18/2011,26.968781,39.432274
7/19/2011,26.411879,39.985138
7/20/2011,26.367327,40.679295
7/21/2011,26.471285,40.845165
7/22/2011,26.478701,40.587173
7/25/2011,26.664335,40.796021
7/26/2011,26.797993,40.458157
7/27/2011,26.018339,40.181721
7/28/2011,26.114866,40.587173
7/29/2011,25.736176,40.728458
8/1/2011,25.788153,41.035606
8/2/2011,24.763451,40.151005
8/3/2011,25.119873,40.046585
8/4/2011,22.877424,38.129951
8/5/2011,22.810598,37.79208
8/8/2011,21.370089,34.966274
8/9/2011,22.877424,37.43578
8/10/2011,22.231424,36.39146
8/11/2011,22.528439,37.521782
8/12/2011,22.179445,39.0084
8/15/2011,22.164593,40.335297
8/16/2011,21.889858,39.831581
8/17/2011,21.808176,40.24931
8/18/2011,20.568144,38.019363
8/19/2011,19.59543,36.858341
8/22/2011,19.602858,37.294479
8/23/2011,20.271135,37.951794
8/24/2011,20.122633,38.437088
8/25/2011,19.795914,37.749069
8/26/2011,19.810766,37.761383
8/29/2011,20.003828,39.192692
8/30/2011,20.040951,39.536705
8/31/2011,20.107779,40.409019
9/1/2011,19.803337,40.611748
9/2/2011,18.867752,39.739426
9/6/2011,18.429651,39.118984
9/7/2011,18.652416,40.24931
9/8/2011,17.932154,40.151005
9/9/2011,17.130222,39.450703
9/12/2011,16.127806,38.492386
9/13/2011,16.016426,38.332676
9/14/2011,16.603027,38.541523
9/15/2011,16.632725,39.13126
9/16/2011,17.546043,40.45203
9/19/2011,17.464363,39.290348
9/20/2011,17.041122,38.820995
9/21/2011,16.268881,37.122658
9/22/2011,15.073406,35.980122
9/23/2011,15.726836,35.140228
9/26/2011,15.9496,34.670872
9/27/2011,16.12038,35.652813
9/28/2011,15.697134,34.584408
9/29/2011,15.563479,35.473717
9/30/2011,14.858073,34.399128
10/3/2011,13.915059,33.781555
10/4/2011,13.855655,34.448547
10/5/2011,14.494236,34.936428
10/6/2011,15.065982,35.560181
10/7/2011,14.902625,35.016712
10/10/2011,15.637733,35.776329
10/11/2011,15.875342,35.992489
10/12/2011,16.34314,36.591537
10/13/2011,16.558472,36.548302
10/14/2011,17.330708,37.04237
10/17/2011,15.971874,37.036201
10/18/2011,16.692129,37.227631
10/19/2011,16.357992,37.023834
10/20/2011,15.875342,36.573009
10/21/2011,16.944588,37.567314
10/24/2011,17.687124,38.098438
10/25/2011,17.063396,37.709351
10/26/2011,17.00399,37.950214
10/27/2011,17.783653,39.741184
10/28/2011,17.301006,39.568268
10/31/2011,14.887777,38.524559
11/1/2011,14.813519,37.783459
11/2/2011,15.585752,37.783459
11/3/2011,15.67486,38.086075
11/4/2011,15.132811,37.36969
11/7/2011,15.511504,37.159702
11/8/2011,16.328289,38.073723
11/9/2011,15.362996,37.38821
11/10/2011,15.830791,36.387741
11/11/2011,16.150082,36.721222
11/14/2011,15.578331,36.610065
11/15/2011,15.585752,36.62241
11/16/2011,14.776396,36.313625
11/17/2011,14.316028,36.313625
11/18/2011,14.494236,35.856613
11/21/2011,14.226922,34.992012
11/22/2011,14.590767,35.208164
11/23/2011,13.922487,33.756847
11/25/2011,13.840804,33.769211
11/28/2011,14.353153,34.837616
11/29/2011,14.10069,34.615288
11/30/2011,14.739267,35.671349
12/1/2011,14.880351,35.875149
12/2/2011,15.281315,35.838089
12/5/2011,15.556059,36.011005
12/6/2011,15.385271,35.442844
12/7/2011,15.518925,35.566357
12/8/2011,14.627888,35.220509
12/9/2011,15.281315,36.677998
12/12/2011,14.999152,36.634766
12/13/2011,14.746693,36.474197
12/14/2011,14.390277,36.344517
12/15/2011,14.375424,36.054237
12/16/2011,14.813519,36.820038
12/19/2011,14.382856,36.674038
12/20/2011,14.947179,37.425793
12/21/2011,14.947179,37.848244
12/22/2011,15.028856,38.009785
12/23/2011,14.702147,38.18998
12/27/2011,14.665016,36.773438
12/28/2011,14.234349,36.257786
12/29/2011,14.858073,36.62434
12/30/2011,14.479382,37.00333
1/3/2012,15.169938,37.438217
1/4/2012,16.788662,37.637016
1/5/2012,16.796085,37.38229
1/6/2012,17.308432,35.73592
1/9/2012,17.82078,35.934711
1/10/2012,18.043539,36.400673
1/11/2012,18.229172,36.841782
1/12/2012,17.598019,36.282635
1/13/2012,17.471792,36.170815
1/17/2012,17.471792,35.704853
1/18/2012,18.021261,35.897449
1/19/2012,18.659838,36.164597
1/20/2012,19.550884,36.046558
1/23/2012,18.993979,36.13974
1/24/2012,19.357821,36.096256
1/25/2012,19.58058,36.13974
1/26/2012,19.328119,36.090042
1/27/2012,19.001404,35.978218
1/30/2012,18.407381,37.848244
1/31/2012,18.370253,38.525455
2/1/2012,18.399954,37.432003
2/2/2012,18.414806,37.630814
2/3/2012,18.370253,38.811241
2/6/2012,17.880182,38.792599
2/7/2012,16.877762,38.763393
2/8/2012,16.34314,39.46558
2/9/2012,16.320862,39.22945
2/10/2012,15.786242,39.049244
2/13/2012,16.372837,39.45937
2/14/2012,15.853068,39.347504
2/15/2012,15.823364,38.962246
2/16/2012,16.298584,39.235668
2/17/2012,16.892612,39.956493
2/21/2012,17.204475,39.782501
2/22/2012,17.063396,40.074551
2/23/2012,16.900042,40.068348
2/24/2012,16.016426,40.080784
2/27/2012,15.407547,39.869495
2/28/2012,15.570902,40.068348
2/29/2012,14.976882,39.707939
3/1/2012,15.236768,40.279625
3/2/2012,15.177366,39.888142
3/5/2012,14.835795,39.770061
3/6/2012,14.538787,38.763393
3/7/2012,14.783821,39.397224
3/8/2012,14.642737,40.155338
3/9/2012,14.509085,40.118061
3/12/2012,14.16752,39.658226
3/13/2012,14.590767,40.77676
3/14/2012,14.858073,40.845112
3/15/2012,15.296167,40.807819
3/16/2012,15.556059,40.292061
3/19/2012,15.882769,40.397701
3/20/2012,15.325867,40.341763
3/21/2012,15.763961,40.304482
3/22/2012,15.511504,40.323128
3/23/2012,15.890192,40.385273
3/26/2012,14.783821,40.882401
3/27/2012,14.605615,40.928028
3/28/2012,14.865499,40.440346
3/29/2012,14.575911,39.958908
3/30/2012,14.561065,40.427856
4/2/2012,14.182371,40.821747
4/3/2012,14.033862,41.221897
4/4/2012,13.306183,40.471622
4/5/2012,13.1057,40.88427
4/9/2012,12.87551,40.459099
4/10/2012,12.764132,40.177757
4/11/2012,13.447263,40.959297
4/12/2012,13.209654,41.121857
4/13/2012,12.719581,40.690445
4/16/2012,12.363167,41.271927
4/17/2012,11.167688,41.359451
4/18/2012,11.22709,41.071835
4/19/2012,11.969624,41.240662
4/20/2012,11.798841,41.490746
4/23/2012,11.709737,41.353195
4/24/2012,11.761714,41.121857
4/25/2012,11.694885,41.797104
4/26/2012,11.620631,41.834633
4/27/2012,11.316195,42.209774
4/30/2012,11.449851,42.409847
5/1/2012,11.397874,43.17263
5/2/2012,11.301344,43.185139
5/3/2012,10.840976,43.297688
5/4/2012,10.996905,43.141373
5/7/2012,11.241942,43.241413
5/8/2012,12.14783,42.447357
5/9/2012,12.058728,42.709957
5/10/2012,11.509253,41.728336
5/11/2012,11.561231,40.521629
5/14/2012,10.885525,39.652542
5/15/2012,10.714743,39.039814
5/16/2012,10.217246,39.396194
5/17/2012,10.120716,38.789726
5/18/2012,10.224672,37.883125
5/21/2012,10.33605,38.414585
5/22/2012,10.358328,38.151978
5/23/2012,10.232098,38.064449
5/24/2012,10.239522,38.039452
5/25/2012,9.994486,37.6768
5/29/2012,9.94251,38.083202
5/30/2012,9.749451,37.614277
5/31/2012,9.48214,37.020309
6/1/2012,9.214826,36.84523
6/4/2012,9.46729,36.682671
6/5/2012,9.749451,37.326672
6/6/2012,9.972211,38.352055
6/7/2012,9.430161,38.964787
6/8/2012,9.199977,38.277035
6/11/2012,8.613376,37.708061
6/12/2012,8.717329,38.176987
6/13/2012,8.695054,38.289536
6/14/2012,8.628227,37.96442
6/15/2012,8.724756,38.470856
6/18/2012,8.91039,39.177376
6/19/2012,9.259379,39.289913
6/20/2012,9.214826,39.283661
6/21/2012,8.806435,38.189499
6/22/2012,9.341055,37.939396
6/25/2012,9.155425,37.245388
6/26/2012,9.06632,37.353035
6/27/2012,9.103447,38.183941
6/28/2012,9.281654,37.837715
6/29/2012,9.623221,38.926708
7/2/2012,9.742026,40.48782
7/3/2012,10.083591,40.695545
7/5/2012,9.259379,40.179379
7/6/2012,8.932666,39.996822
7/9/2012,8.717329,40.2612
7/10/2012,8.78416,39.354759
7/11/2012,9.155425,39.524719
7/12/2012,8.91039,39.128151
7/13/2012,8.992067,39.4366
7/16/2012,8.873261,38.813396
7/17/2012,9.058896,39.03373
7/18/2012,9.214826,39.537308
7/19/2012,9.244532,39.719852
7/20/2012,8.806435,39.077789
7/23/2012,8.732182,38.64975
7/24/2012,8.583676,38.341305
7/25/2012,8.591101,38.039154
7/26/2012,8.791585,38.26577
7/27/2012,8.947516,39.178497
7/30/2012,8.954942,39.254036
7/31/2012,9.110874,38.926708
8/1/2012,8.932666,38.517555
8/2/2012,8.702481,36.597656
8/3/2012,8.791585,35.634563
8/6/2012,9.222254,35.470898
8/7/2012,9.489565,34.595932
8/8/2012,9.860831,34.891792
8/9/2012,10.254375,36.377346
8/10/2012,10.477133,36.471767
8/13/2012,10.269224,36.163315
8/14/2012,10.02419,36.175911
8/15/2012,10.053889,36.471767
8/16/2012,10.098441,36.377346
8/17/2012,10.046465,36.226265
8/20/2012,9.764302,35.842293
8/21/2012,9.7049,36.377346
8/22/2012,9.430161,36.547298
8/23/2012,9.652921,36.786503
8/24/2012,9.459864,36.710957
8/27/2012,9.281654,36.503235
8/28/2012,9.348485,36.767612
8/29/2012,9.348485,36.295506
8/30/2012,9.30393,36.094086
8/31/2012,9.296508,36.169613
9/4/2012,9.192552,35.880062
9/5/2012,9.207403,35.999653
9/6/2012,9.630646,36.943863
9/7/2012,9.756877,37.227135
9/10/2012,9.890532,36.893501
9/11/2012,10.135568,37.176765
9/12/2012,10.02419,37.598522
9/13/2012,10.484559,38.209106
9/14/2012,10.751869,38.26577
9/17/2012,10.506833,38.007679
9/18/2012,10.714743,37.743301
9/19/2012,11.167688,37.951031
9/20/2012,11.175112,37.806248
9/21/2012,11.420151,37.969913
9/24/2012,12.066154,37.793659
9/25/2012,11.219665,37.826599
9/26/2012,10.774147,37.636505
9/27/2012,10.707318,37.788589
9/28/2012,10.529111,37.839283
10/1/2012,10.469708,37.680855
10/2/2012,10.551384,37.845615
10/3/2012,10.454856,37.655495
10/4/2012,10.707318,37.940681
10/5/2012,10.892951,38.213177
10/8/2012,10.410305,38.276558
